row_id;country;is_urban;age;female;married;religion;relationship_to_hh_head;education_level;can_calc_percents;employment_type_last_year;income_government_last_year;income_own_business_last_year;num_times_borrowed_last_year;advanced_phone_use;active_bank_user;cash_property_savings;has_insurance;;borrowed_for_emergency_last_year;borrowed_for_daily_expenses_last_year;can_call;can_text;can_use_internet;can_make_transaction;phone_ownership;has_investment;formal_savings (Y)
3854;D;False;53;True;False;X;Head;1;True;self_employed;False;True;0;False;False;False;True;;False;False;True;False;False;False;2;True;False
3855;J;False;29;False;True;X;Head;1;False;irregular_seasonal;False;True;2;False;False;True;False;;False;True;True;True;False;True;2;True;True
3856;I;False;30;False;True;Q;Head;0;True;salaried;False;False;1;False;False;True;False;;True;False;True;False;False;False;2;False;False
3857;J;False;54;True;False;X;Head;1;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
3858;J;False;86;True;False;X;Head;0;False;not_working;True;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
3859;F;False;40;False;True;Q;Head;0;False;self_employed;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
3860;F;True;35;False;False;X;Sister/Brother;3;True;salaried;True;False;0;True;True;False;False;;False;False;True;True;True;False;2;False;True
3861;A;False;25;True;True;Q;Head;3;True;not_working;True;False;0;True;False;True;False;;False;False;True;False;False;False;2;False;False
3862;F;False;38;False;False;X;Head;2;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
3863;I;True;45;True;True;Q;Spouse;0;False;salaried;False;False;0;False;False;True;False;;False;False;True;False;False;False;1;False;False
3864;F;False;20;False;False;X;Son/Daughter;2;False;irregular_seasonal;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
3865;C;False;40;True;True;Q;Spouse;0;False;not_working;False;False;1;False;False;False;False;;False;True;False;False;False;False;0;False;False
3866;G;False;28;True;True;X;Spouse;3;True;salaried;False;False;3;True;True;True;True;;True;False;True;True;True;True;2;True;True
3867;I;False;21;False;False;Q;Son/Daughter;1;True;self_employed;False;True;0;False;False;True;False;;False;False;True;True;False;False;2;True;False
3868;D;True;52;False;False;Q;Head;2;True;self_employed;False;False;0;False;True;False;False;;False;False;True;True;False;False;2;False;False
3869;A;False;26;True;True;Q;Spouse;1;False;not_working;False;False;1;False;False;False;False;;False;False;True;False;False;False;2;False;False
3870;F;False;40;False;True;X;Head;3;True;salaried;False;False;1;False;True;True;False;;True;False;True;True;True;True;2;False;True
3871;F;True;30;False;True;Q;Head;3;False;salaried;False;False;1;True;True;True;False;;True;True;True;True;True;True;2;False;True
3872;F;False;24;False;False;Q;Head;3;True;not_working;False;True;0;True;True;False;False;;False;False;False;False;False;False;2;True;True
3873;A;False;41;True;True;Q;Spouse;2;False;salaried;False;False;2;False;False;False;False;;False;False;True;False;False;False;2;False;True
3874;J;False;18;False;False;X;Son/Daughter;1;False;not_working;False;False;2;False;False;False;False;;True;False;True;True;True;True;1;True;False
3875;D;True;64;False;False;Q;Head;0;False;salaried;False;True;0;False;False;False;False;;False;False;True;False;False;True;2;False;False
3876;D;False;43;False;False;X;Head;3;False;not_working;True;False;2;False;False;False;False;;False;True;True;True;False;True;2;False;False
3877;A;False;36;True;False;Q;Head;2;False;not_working;False;False;3;False;False;True;False;;True;False;True;True;False;False;2;False;True
3878;C;False;16;True;False;P;Son/Daughter;1;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;0;False;False
3879;D;True;17;False;False;Q;Son/Daughter;2;False;not_working;False;False;1;False;False;True;False;;False;False;True;True;False;False;2;False;False
3880;F;True;50;True;True;X;Head;1;False;salaried;False;True;1;False;False;False;False;;True;False;False;False;False;False;1;True;False
3881;D;False;72;True;False;Q;Head;0;True;not_working;False;False;0;False;False;False;True;;False;False;False;False;False;False;0;False;False
3882;G;True;37;True;True;X;Spouse;3;False;salaried;False;False;3;False;True;False;True;;True;True;False;True;True;True;2;False;True
3883;I;False;38;False;True;Q;Head;2;True;self_employed;False;True;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
3884;F;False;75;True;False;X;Head;0;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;1;False;False
3885;J;False;17;False;False;X;Son/Daughter;2;False;not_working;False;False;0;False;False;True;False;;False;False;True;True;False;False;0;False;False
3886;C;True;23;False;False;P;Son/Daughter;3;True;salaried;False;False;0;True;True;False;False;;False;False;True;True;True;True;2;False;True
3887;J;True;21;False;False;X;Head;2;True;not_working;False;False;0;True;False;True;False;;False;False;True;True;True;False;2;False;True
3888;J;False;27;True;True;X;Spouse;1;True;other;False;False;0;True;False;True;False;;True;True;True;True;False;False;1;False;True
3889;F;True;23;False;True;X;Son/Daughter;3;False;self_employed;False;True;3;True;True;True;True;;False;False;True;True;True;True;2;True;True
3890;F;True;24;True;True;X;Spouse;2;True;self_employed;False;True;0;True;False;True;False;;False;False;True;True;True;False;2;False;True
3891;I;False;42;False;True;Q;Head;1;False;self_employed;False;True;1;False;False;False;False;;True;False;True;True;False;False;2;False;False
3892;J;True;28;True;True;X;Spouse;2;True;irregular_seasonal;False;False;0;False;False;True;False;;False;False;True;True;False;False;2;True;True
3893;I;False;40;False;True;Q;Sister/Brother;2;False;salaried;False;False;0;False;False;False;False;;False;False;True;False;False;False;0;False;False
3894;G;False;18;False;False;Q;Head;1;False;not_working;False;True;3;True;False;False;False;;False;False;False;False;False;False;2;True;False
3895;J;False;27;True;True;X;Spouse;1;True;self_employed;False;True;0;False;False;True;False;;False;False;True;False;False;False;2;True;False
3896;D;False;24;True;False;X;Son/Daughter;2;False;irregular_seasonal;False;True;0;False;False;False;False;;False;False;True;True;False;False;0;True;False
3897;F;False;40;True;False;X;Spouse;1;False;other;False;True;0;False;False;True;False;;False;False;True;False;False;False;1;True;False
3898;F;False;37;True;True;Q;Spouse;;False;self_employed;False;True;2;False;False;False;False;;False;False;False;False;False;False;1;True;False
3899;I;False;57;True;True;Q;Father/Mother;1;False;not_working;False;False;0;False;False;True;False;;False;False;True;True;False;False;2;False;False
3900;F;False;61;True;False;X;Other;1;False;self_employed;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;True;True
3901;C;True;68;False;True;P;Head;1;False;salaried;True;False;1;True;False;False;False;;False;False;True;False;False;False;2;False;False
3902;D;True;19;True;True;X;Spouse;2;False;self_employed;False;True;1;False;False;False;False;;False;False;True;False;False;True;1;False;False
3903;J;False;31;False;True;X;Head;1;True;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;True;False;False;0;False;False
3904;A;False;16;False;False;Q;Son/Daughter;2;True;not_working;False;False;1;True;False;False;False;;False;True;True;True;True;False;2;False;False
3905;J;True;37;False;True;X;Head;2;False;irregular_seasonal;False;True;2;False;False;True;False;;False;True;True;False;False;False;2;True;True
3906;G;True;20;True;False;X;Head;3;True;not_working;False;False;2;True;False;True;False;;True;True;True;True;True;True;2;False;False
3907;F;True;45;True;True;X;Spouse;2;True;self_employed;False;True;0;False;False;False;False;;False;False;True;True;False;False;2;True;False
3908;F;False;24;True;False;X;Son/Daughter;2;True;salaried;False;True;1;True;True;False;False;;False;False;False;False;True;False;2;False;True
3909;C;True;26;False;True;Q;Son/Daughter;1;True;self_employed;False;True;0;False;True;False;False;;False;False;False;False;False;False;2;False;True
3910;G;False;30;True;True;X;Spouse;2;False;other;False;False;3;True;False;True;False;;True;True;True;True;False;True;2;False;True
3911;G;True;37;True;False;X;Spouse;2;False;salaried;False;True;3;False;False;False;False;;True;True;True;True;False;True;2;True;False
3912;G;False;18;False;False;X;Other;2;True;irregular_seasonal;False;False;1;True;False;True;False;;True;False;True;True;True;True;2;False;False
3913;I;False;20;True;False;Q;Son/Daughter;3;False;not_working;False;False;1;False;False;False;False;;True;True;True;True;False;False;0;False;False
3914;C;False;35;True;True;P;Spouse;0;False;not_working;False;False;2;False;True;False;False;;False;False;False;False;False;False;2;False;True
3915;J;True;48;False;True;X;Head;3;True;salaried;True;True;1;True;True;False;True;;True;True;True;True;True;True;2;True;True
3916;D;False;23;False;False;X;Head;2;False;self_employed;False;False;0;False;False;False;False;;False;False;True;True;True;True;0;False;False
3917;G;False;17;True;False;X;Son/Daughter;1;False;other;False;True;1;False;False;True;False;;True;False;True;True;False;False;2;True;False
3918;G;False;35;True;True;X;Spouse;2;True;self_employed;False;True;1;True;False;True;False;;False;False;True;True;True;False;2;True;False
3919;D;False;38;True;False;X;Head;1;True;irregular_seasonal;False;True;1;False;False;False;False;;False;False;False;True;False;False;2;True;False
3920;G;False;77;False;True;X;Head;1;True;not_working;False;False;0;False;False;True;False;;False;False;False;True;False;False;1;False;True
3921;A;False;25;True;True;Q;Son/Daughter;2;True;not_working;False;False;0;True;True;True;False;;False;False;True;True;True;True;2;False;True
3922;I;True;23;True;True;Q;Spouse;3;True;not_working;False;False;0;True;False;True;False;;False;False;True;True;True;False;2;False;False
3923;A;False;31;True;True;Q;Spouse;1;True;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
3924;C;True;35;False;True;P;Head;0;False;irregular_seasonal;False;False;0;True;True;False;True;;False;False;True;False;False;False;2;False;False
3925;A;True;41;True;True;Q;Spouse;1;False;not_working;False;False;0;False;True;False;False;;False;False;False;False;False;False;2;False;True
3926;A;True;49;False;True;Q;Head;1;False;salaried;False;False;1;False;False;False;False;;True;True;True;False;False;False;2;False;False
3927;J;True;17;True;False;X;Son/Daughter;2;False;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;False;False
3928;D;True;64;False;False;X;Head;1;True;self_employed;False;True;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
3929;J;True;42;True;False;X;Head;1;True;self_employed;False;True;1;True;False;False;False;;False;False;True;False;False;False;2;True;False
3930;D;True;43;False;True;Q;Head;2;True;salaried;False;True;0;False;False;False;False;;False;False;True;True;False;False;2;True;False
3931;A;False;43;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;True;False;;False;False;True;False;False;False;0;False;False
3932;A;True;22;True;False;Q;Son/Daughter;3;False;not_working;True;False;0;True;False;True;False;;False;False;True;True;False;False;2;False;False
3933;G;False;20;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;True;0;False;False
3934;C;False;37;False;True;Q;Son/Daughter;2;False;salaried;False;False;0;True;True;False;False;;False;False;True;True;True;False;2;False;False
3935;F;False;85;True;False;X;Father/Mother;0;True;self_employed;False;True;1;False;False;True;False;;True;True;False;False;False;False;0;True;False
3936;A;True;20;False;False;Q;Son/Daughter;3;True;not_working;False;False;1;False;False;False;False;;False;True;True;True;True;False;0;False;False
3937;G;True;25;True;False;X;Head;3;True;not_working;False;False;1;True;False;True;False;;True;True;True;True;True;True;2;False;True
3938;J;False;36;False;False;X;Head;0;False;irregular_seasonal;False;False;1;True;False;True;False;;False;True;True;False;False;False;1;True;False
3939;A;False;25;False;True;Q;Head;0;True;self_employed;False;False;2;False;False;True;False;;True;True;True;False;False;False;2;False;False
3940;I;False;47;True;True;Q;Spouse;2;False;not_working;False;False;0;False;False;True;False;;False;False;True;True;True;False;2;False;False
3941;I;True;30;True;True;Q;Spouse;1;True;not_working;False;False;0;False;False;True;False;;False;False;True;False;False;False;1;True;False
3942;F;False;40;True;True;X;Spouse;1;False;self_employed;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;True;False
3943;D;False;28;False;False;Q;Head;2;False;irregular_seasonal;False;True;3;True;False;False;False;;False;False;True;True;False;False;2;False;False
3944;J;True;30;False;True;X;Head;1;True;self_employed;False;False;2;True;False;False;False;;True;True;True;False;False;False;2;False;False
3945;I;False;38;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
3946;G;True;30;False;False;X;Head;1;False;salaried;False;False;3;True;True;True;False;;False;True;True;True;False;True;2;False;True
3947;D;False;53;False;True;X;Head;2;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;True;True;True;2;False;False
3948;J;True;35;False;False;X;Head;2;True;self_employed;False;False;3;False;False;True;False;;False;False;True;False;False;True;1;False;False
3949;I;False;40;True;True;Q;Spouse;1;False;irregular_seasonal;False;True;0;False;False;True;False;;False;False;False;False;False;False;1;False;False
3950;I;True;46;False;True;Q;Head;3;False;self_employed;False;True;0;False;False;False;False;;False;False;True;True;True;True;2;False;False
3951;A;False;70;True;True;Q;Father/Mother;0;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
3952;G;False;57;True;False;X;Head;1;False;other;False;False;0;False;False;False;False;;False;False;True;False;False;True;2;True;True
3953;J;False;23;False;False;X;Other;2;False;not_working;False;True;2;True;False;False;False;;False;True;True;True;True;False;2;False;True
3954;G;False;19;True;True;Q;Spouse;2;True;not_working;False;True;0;True;True;False;True;;False;False;True;True;True;True;2;True;True
3955;F;False;25;True;False;X;Father/Mother;2;False;not_working;False;True;1;False;False;False;False;;False;True;True;True;False;False;2;False;False
3956;G;False;55;True;False;X;Father/Mother;1;False;self_employed;False;True;2;False;False;False;True;;False;False;True;True;False;True;2;True;True
3957;G;False;25;True;True;X;Spouse;2;True;self_employed;False;True;2;True;False;True;True;;True;False;True;True;True;True;2;True;True
3958;J;True;27;True;True;X;Spouse;2;False;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;False;False
3959;I;False;23;False;False;Q;Son/Daughter;3;True;salaried;False;False;1;True;True;False;False;;False;True;True;True;True;True;2;False;True
3960;J;False;97;True;False;X;Head;0;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
3961;G;True;57;False;False;O;Head;2;False;self_employed;False;True;0;False;True;False;True;;False;False;True;True;False;True;2;True;True
3962;D;False;53;False;True;Q;Head;0;False;irregular_seasonal;False;False;0;False;False;False;True;;False;False;False;False;False;False;0;False;False
3963;A;False;15;False;False;Q;Sister/Brother;1;False;salaried;False;False;1;False;False;True;False;;False;True;True;False;False;False;2;False;False
3964;G;False;24;True;True;X;Spouse;3;False;salaried;False;True;1;True;True;True;True;;True;True;True;True;True;True;2;False;True
3965;D;False;45;False;True;X;Head;1;True;self_employed;False;False;1;True;False;False;False;;True;True;True;False;False;False;2;False;True
3966;I;False;20;False;False;Q;Son/Daughter;1;True;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
3967;G;False;31;True;True;X;Spouse;2;False;self_employed;False;True;3;True;False;True;True;;False;True;True;True;True;True;2;True;True
3968;C;False;37;False;True;P;Head;2;False;irregular_seasonal;False;False;0;False;True;False;False;;False;False;True;False;False;False;2;False;False
3969;A;False;33;False;True;Q;Head;2;False;irregular_seasonal;False;True;0;False;False;True;False;;False;False;True;False;False;True;2;True;True
3970;G;True;35;True;True;X;Spouse;1;False;irregular_seasonal;False;False;3;False;False;False;False;;True;True;True;True;False;True;2;False;True
3971;D;False;56;False;True;X;Head;0;True;self_employed;False;True;0;False;False;True;False;;False;False;False;False;False;False;2;False;False
3972;F;True;16;True;False;Q;Son/Daughter;2;True;other;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
3973;D;True;47;True;True;X;Spouse;1;False;salaried;False;True;0;False;False;False;False;;False;False;True;False;False;True;2;False;False
3974;I;True;30;True;True;Q;Spouse;2;True;not_working;False;False;1;False;False;True;False;;False;True;True;True;False;False;1;True;False
3975;I;False;46;False;True;Q;Head;0;False;self_employed;False;True;0;False;False;False;False;;False;False;True;True;False;False;2;True;False
3976;I;False;25;False;False;Q;Son/Daughter;3;False;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
3977;C;False;67;True;False;X;Head;0;False;not_working;False;False;0;False;True;False;True;;False;False;True;False;False;False;2;False;True
3978;I;False;32;False;True;Q;Head;0;False;salaried;False;False;2;False;False;False;False;;False;True;True;True;False;False;2;False;False
3979;G;False;32;True;True;X;Spouse;1;False;irregular_seasonal;False;True;0;False;False;False;False;;False;False;True;False;False;False;0;True;False
3980;F;False;40;True;True;Q;Spouse;0;False;other;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
3981;G;True;19;True;False;X;Son/Daughter;2;True;not_working;False;False;0;True;False;False;False;;True;True;True;True;False;True;2;False;False
3982;C;False;40;False;True;P;Son/Daughter;3;False;not_working;False;False;0;True;True;False;False;;False;False;True;False;False;False;2;False;False
3983;A;False;25;False;True;Q;Son/Daughter;2;True;self_employed;False;True;1;True;True;False;False;;True;False;True;True;True;True;2;True;False
3984;I;True;47;True;True;Q;Spouse;0;True;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
3985;J;True;52;False;True;X;Head;1;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;True;False
3986;C;False;55;False;True;P;Spouse;1;False;self_employed;False;True;1;False;False;False;False;;False;False;True;False;False;False;2;True;False
3987;F;False;20;False;False;X;Sister/Brother;2;False;other;False;False;1;False;False;True;True;;False;True;True;True;False;False;2;False;False
3988;J;False;22;True;True;X;Spouse;2;False;not_working;False;False;2;False;False;True;False;;True;True;True;True;False;False;2;False;False
3989;I;False;60;False;True;P;Head;0;False;irregular_seasonal;False;False;2;False;False;False;False;;True;True;True;False;False;False;0;False;False
3990;A;False;18;True;True;Q;Spouse;2;True;not_working;False;False;0;True;False;False;False;;False;False;True;True;False;False;1;False;False
3991;J;True;28;True;True;X;Spouse;1;False;not_working;False;False;0;False;False;True;False;;False;False;True;True;False;True;2;False;True
3992;D;False;29;False;True;Q;Head;1;True;self_employed;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;False;False
3993;J;True;20;True;True;X;Spouse;1;True;salaried;False;False;0;False;False;True;False;;False;False;False;False;False;False;2;False;False
3994;J;False;33;True;True;X;Spouse;1;True;not_working;False;False;2;True;False;True;False;;True;False;True;False;False;False;2;False;True
3995;I;False;16;True;False;Q;Son/Daughter;1;True;irregular_seasonal;False;False;0;False;False;True;False;;False;False;True;False;False;False;0;False;False
3996;I;True;35;False;True;Q;Head;1;False;salaried;False;False;0;False;False;True;False;;False;False;True;True;False;False;2;False;False
3997;G;False;34;True;True;X;Spouse;0;True;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;2;False;False
3998;J;True;23;True;True;X;Spouse;2;True;salaried;False;False;1;True;False;True;False;;False;False;True;True;True;True;2;False;False
3999;C;False;25;True;True;Q;Head;3;False;salaried;True;True;1;True;True;False;False;;False;False;True;True;True;True;2;False;True
4000;F;False;75;False;True;X;Head;2;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
4001;D;False;26;True;True;X;Spouse;2;False;irregular_seasonal;False;True;0;False;False;True;False;;False;False;True;True;False;False;1;True;False
4002;D;False;18;True;False;X;Son/Daughter;2;True;not_working;False;False;0;False;False;False;True;;False;False;True;True;True;False;0;False;False
4003;A;False;27;False;False;P;Son/Daughter;3;True;not_working;False;False;0;True;True;False;False;;False;False;True;True;True;True;2;False;True
4004;G;False;16;False;False;X;Son/Daughter;2;False;not_working;False;False;0;True;False;True;False;;False;False;False;True;False;True;1;False;False
4005;C;False;37;True;True;P;Spouse;0;False;not_working;False;True;0;False;True;False;False;;False;False;True;False;False;False;0;False;True
4006;G;False;36;True;True;X;Spouse;2;True;irregular_seasonal;False;False;3;False;False;False;False;;True;False;True;True;False;True;2;True;False
4007;C;False;24;True;True;P;Spouse;0;False;salaried;False;False;0;False;True;False;False;;False;False;False;False;False;False;2;False;False
4008;A;False;51;True;False;Q;Father/Mother;0;False;salaried;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
4009;G;False;18;False;False;X;Son/Daughter;2;True;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;True;1;False;False
4010;A;False;66;True;False;Q;Father/Mother;0;False;not_working;False;False;0;False;False;True;True;;False;False;False;False;False;False;0;False;False
4011;J;False;18;True;True;Q;Spouse;1;False;self_employed;False;True;0;False;False;False;False;;False;False;True;False;False;False;1;False;False
4012;D;True;20;False;False;X;Head;2;False;irregular_seasonal;False;False;2;True;False;False;False;;False;False;True;True;True;True;2;False;False
4013;C;False;32;False;True;P;Head;1;True;salaried;False;False;0;True;False;False;False;;False;False;True;True;False;False;2;False;True
4014;C;False;30;True;True;P;Spouse;2;False;not_working;False;False;0;False;True;False;False;;False;False;False;False;False;False;2;False;True
4015;G;False;56;True;False;X;Head;1;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
4016;A;False;38;False;True;P;Head;1;True;self_employed;False;True;0;True;False;False;False;;False;False;True;True;True;False;2;True;False
4017;J;False;42;False;True;X;Head;1;True;self_employed;False;True;2;False;False;True;False;;False;False;True;True;False;False;2;True;False
4018;J;False;25;False;False;X;Son/Daughter;2;True;salaried;False;False;3;True;False;False;False;;False;False;True;True;False;False;1;True;True
4019;F;False;37;False;False;Q;Head;1;False;irregular_seasonal;False;True;0;False;False;False;False;;False;True;True;False;False;False;0;False;False
4020;J;True;25;False;False;X;Head;2;True;salaried;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
4021;A;False;23;False;False;Q;Son/Daughter;3;True;not_working;False;False;2;True;False;True;False;;False;False;True;True;True;True;2;False;False
4022;A;True;36;True;True;Q;Spouse;2;False;self_employed;False;False;0;True;True;True;True;;False;False;True;True;True;False;2;False;True
4023;D;False;31;True;False;Q;Head;1;True;irregular_seasonal;False;False;1;True;False;False;True;;True;False;True;True;False;True;2;False;False
4024;I;False;42;False;True;Q;Head;3;True;salaried;False;False;0;True;True;False;False;;False;False;True;True;True;False;2;True;False
4025;I;False;20;False;True;Q;Son/Daughter;2;False;not_working;False;False;0;False;False;True;False;;False;False;True;True;True;False;2;False;False
4026;I;True;33;False;True;Q;Head;3;True;salaried;False;True;0;False;True;True;False;;False;False;True;True;True;False;2;True;False
4027;I;True;52;False;True;Q;Head;2;False;salaried;False;False;0;False;False;True;False;;False;False;True;True;False;False;2;False;False
4028;F;False;29;True;True;X;Spouse;2;False;self_employed;False;True;0;True;False;False;False;;False;False;True;True;True;True;2;True;False
4029;J;False;24;True;True;X;Spouse;1;False;self_employed;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
4030;C;True;55;True;False;P;Head;0;False;not_working;False;False;0;False;True;False;False;;False;False;False;False;False;False;0;False;False
4031;I;False;20;False;False;Q;Other;2;False;not_working;False;False;0;False;False;False;False;;False;False;True;True;True;False;2;False;False
4032;F;True;77;True;True;X;Spouse;1;True;not_working;False;False;0;True;False;False;False;;False;False;True;False;False;False;2;False;False
4033;J;True;33;False;True;Q;Head;1;False;irregular_seasonal;False;True;2;False;False;True;False;;False;False;True;True;False;True;2;True;True
4034;C;True;26;True;True;P;Spouse;1;False;not_working;False;False;0;False;True;False;False;;False;False;True;False;False;False;1;False;True
4035;G;True;37;False;True;X;Head;2;False;salaried;False;False;2;True;True;False;True;;True;False;True;True;True;True;2;True;True
4036;A;True;38;True;True;Q;Spouse;2;True;not_working;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
4037;I;False;38;False;True;Q;Head;3;False;salaried;False;False;1;False;True;True;False;;False;False;False;False;False;False;2;False;True
4038;F;True;45;False;True;X;Head;1;False;self_employed;False;True;0;False;False;False;False;;False;False;False;False;False;False;1;True;False
4039;F;False;24;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
4040;C;False;32;True;True;P;Spouse;2;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
4041;I;True;46;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;1;False;False
4042;I;True;21;False;False;Q;Son/Daughter;3;True;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
4043;I;False;45;False;True;Q;Head;3;False;salaried;True;False;1;False;True;True;False;;False;False;True;True;True;True;2;True;False
4044;C;False;47;True;False;P;Head;1;True;not_working;True;False;0;False;True;True;False;;False;False;True;False;False;False;2;False;False
4045;I;False;24;False;False;Q;Sister/Brother;3;False;salaried;False;False;0;True;True;True;False;;False;False;True;True;True;False;2;True;True
4046;G;False;36;True;False;X;Head;1;True;self_employed;False;True;3;False;False;True;False;;False;False;True;True;False;True;2;True;False
4047;A;True;33;False;True;Q;Head;1;True;self_employed;False;False;1;False;False;False;False;;True;True;True;False;False;False;2;False;False
4048;D;False;48;True;False;X;Head;1;False;self_employed;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
4049;I;False;22;False;False;Q;Other;1;False;self_employed;False;True;0;False;False;True;False;;False;False;True;True;False;False;2;False;False
4050;I;True;42;False;True;Q;Head;3;True;salaried;False;False;0;True;True;True;False;;False;False;True;False;False;False;2;False;True
4051;G;False;22;False;True;X;Head;2;True;not_working;False;False;0;False;False;True;False;;False;False;True;True;False;False;0;False;False
4052;C;False;65;False;True;P;Head;2;False;self_employed;False;True;1;False;True;False;False;;False;False;False;False;False;False;2;False;True
4053;C;True;48;True;True;P;Spouse;0;False;not_working;False;False;0;False;False;False;True;;False;False;True;False;False;False;2;False;False
4054;A;False;30;True;True;Q;Spouse;2;True;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;0;False;True
4055;A;False;18;True;False;Q;Other;2;False;salaried;False;False;0;False;False;False;False;;False;False;True;False;False;False;0;False;False
4056;C;True;30;False;False;P;Son/Daughter;2;True;salaried;False;False;0;True;True;False;False;;False;False;True;True;True;False;2;False;True
4057;G;True;24;True;False;X;Head;1;True;salaried;False;False;1;True;True;True;False;;True;True;False;False;False;True;2;False;True
4058;C;True;22;True;False;P;Son/Daughter;3;False;not_working;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
4059;G;True;31;False;True;X;Head;1;False;not_working;False;False;0;False;False;False;False;;False;False;True;True;True;True;2;False;True
4060;G;True;72;True;True;X;Spouse;0;True;other;False;False;0;True;False;False;False;;False;False;True;False;False;False;2;False;False
4061;G;False;43;False;True;X;Head;2;False;self_employed;False;True;2;True;False;True;False;;False;False;True;True;True;True;2;False;True
4062;I;False;31;False;True;Q;Son/Daughter;2;True;irregular_seasonal;False;False;1;False;False;False;False;;False;False;True;False;False;False;0;False;False
4063;D;False;31;True;False;Q;Father/Mother;1;False;self_employed;False;True;2;True;False;True;False;;False;False;True;True;False;False;2;False;True
4064;D;False;23;False;True;Q;Head;1;True;other;False;False;2;True;False;False;False;;False;True;True;True;True;False;2;False;False
4065;F;True;32;True;False;X;Head;0;True;self_employed;False;True;1;False;False;False;False;;False;False;True;True;False;False;2;True;False
4066;G;False;55;False;True;X;Head;2;True;salaried;False;False;0;False;False;False;True;;False;False;True;True;False;True;2;False;True
4067;C;True;16;False;False;P;Son/Daughter;1;False;salaried;False;False;3;True;False;False;False;;True;True;False;True;True;False;2;False;True
4068;C;False;30;True;True;P;Other;3;True;not_working;False;False;0;True;True;False;False;;False;False;True;True;True;False;2;False;True
4069;D;True;19;False;False;X;Other;2;False;not_working;False;True;2;True;False;True;False;;False;False;True;True;True;True;2;True;True
4070;G;False;33;True;True;X;Spouse;2;True;salaried;False;False;3;False;True;False;False;;True;True;True;True;True;True;2;True;True
4071;C;True;35;True;True;O;Other;2;False;not_working;True;False;0;False;False;False;False;;False;False;False;False;False;False;2;False;False
4072;D;True;50;True;True;Q;Spouse;1;True;self_employed;False;True;2;True;True;True;False;;False;False;True;True;False;True;2;True;True
4073;I;False;31;False;True;Q;Head;1;False;salaried;False;False;0;False;False;True;False;;False;False;True;True;False;False;2;False;False
4074;A;False;29;False;True;Q;Head;2;False;irregular_seasonal;False;False;1;False;False;False;False;;False;False;True;False;False;False;2;False;False
4075;I;True;22;True;True;Q;Other;2;False;not_working;False;False;0;True;False;True;False;;False;False;True;True;True;False;2;False;False
